occupancy_date,organization_name,occupied_beds,occupancy_rate_beds,occupancy_rate_rooms
2022-12-01,YMCA of Greater Toronto,NA,NA,97.62
2022-12-01,YMCA of Greater Toronto,25,100,NA
2022-12-01,YWCA Toronto,25,100,NA
2022-12-01,YWCA Toronto,24,100,NA
2022-12-01,YWCA Toronto,20,100,NA
2022-12-01,YWCA Toronto,20,95.24,NA
2022-12-01,Youth Without Shelter,23,100,NA
2022-12-01,Youth Without Shelter,12,85.71,NA
2022-12-01,YouthLink,10,100,NA
2022-12-01,YouthLink,31,100,NA
2022-12-02,COSTI Immigrant Services,NA,NA,98.78
2022-12-02,COSTI Immigrant Services,NA,NA,100
2022-12-02,COSTI Immigrant Services,8,100,NA
2022-12-02,COSTI Immigrant Services,NA,NA,98.78
2022-12-02,COSTI Immigrant Services,NA,NA,100
2022-12-02,COSTI Immigrant Services,NA,NA,100
2022-12-02,Christie Ossington Neighbourhood Centre,NA,NA,100
2022-12-02,Christie Ossington Neighbourhood Centre,NA,NA,100
2022-12-02,Christie Ossington Neighbourhood Centre,33,100,NA
2022-12-02,Christie Ossington Neighbourhood Centre,15,100,NA
2022-12-02,"Christie Refugee Welcome Centre, Inc.",NA,NA,100
2022-12-02,City of Toronto,NA,NA,100
2022-12-02,City of Toronto,NA,NA,100
2022-12-02,City of Toronto,NA,NA,98.77
2022-12-02,City of Toronto,NA,NA,100
2022-12-02,City of Toronto,NA,NA,98.7
2022-12-02,City of Toronto,17,94.44,NA
2022-12-02,City of Toronto,NA,NA,100
2022-12-02,City of Toronto,NA,NA,100
2022-12-02,City of Toronto,NA,NA,100
2022-12-02,City of Toronto,NA,NA,100
2022-12-02,City of Toronto,NA,NA,100
2022-12-02,City of Toronto,26,74.29,NA
2022-12-02,City of Toronto,NA,NA,100
2022-12-02,City of Toronto,43,97.73,NA
2022-12-02,City of Toronto,92,100,NA
2022-12-02,City of Toronto,NA,NA,91.18
2022-12-02,City of Toronto,NA,NA,100
2022-12-02,City of Toronto,NA,NA,100
2022-12-02,City of Toronto,NA,NA,100
2022-12-02,City of Toronto,NA,NA,100
2022-12-02,City of Toronto,92,98.92,NA
2022-12-02,City of Toronto,61,98.39,NA
2022-12-02,City of Toronto,49,96.08,NA
2022-12-02,City of Toronto,80,100,NA
2022-12-02,City of Toronto,20,90.91,NA
2022-12-02,City of Toronto,5,100,NA
2022-12-02,City of Toronto,38,95,NA
2022-12-02,City of Toronto,70,97.22,NA
2022-12-02,City of Toronto,26,86.67,NA
2022-12-02,City of Toronto,NA,NA,92.31
2022-12-02,City of Toronto,6,100,NA
2022-12-02,City of Toronto,78,100,NA
2022-12-02,Cornerstone Place,25,100,NA
2022-12-02,Covenant House Toronto,NA,NA,97.62
2022-12-02,Covenant House Toronto,62,100,NA
2022-12-02,Covenant House Toronto,28,100,NA
2022-12-02,Dixon Hall,55,94.83,NA
2022-12-02,Dixon Hall,48,97.96,NA
2022-12-02,Dixon Hall,NA,NA,86.98
2022-12-02,Dixon Hall,53,100,NA
2022-12-02,Dixon Hall,NA,NA,100
2022-12-02,Dixon Hall,NA,NA,100
2022-12-02,Dixon Hall,22,100,NA
2022-12-02,Eva's Initiatives,50,100,NA
2022-12-02,Eva's Initiatives,23,92,NA
2022-12-02,Eva's Initiatives,NA,NA,100
2022-12-02,Fife House Foundation,5,100,NA
2022-12-02,Fife House Foundation,9,81.82,NA
2022-12-02,Fred Victor Centre,36,97.3,NA
2022-12-02,Fred Victor Centre,24,96,NA
2022-12-02,Fred Victor Centre,47,90.38,NA
2022-12-02,Fred Victor Centre,23,100,NA
2022-12-02,Fred Victor Centre,54,100,NA
2022-12-02,Fred Victor Centre,NA,NA,100
2022-12-02,Fred Victor Centre,45,93.75,NA
2022-12-02,Friends of Ruby,6,100,NA
2022-12-02,Friends of Ruby,25,100,NA
2022-12-02,Good Shepherd Ministries,24,96,NA
2022-12-02,Good Shepherd Ministries,28,100,NA
2022-12-02,Good Shepherd Ministries,5,100,NA
2022-12-02,Good Shepherd Ministries,NA,NA,100
2022-12-02,Homes First Society,25,100,NA
2022-12-02,Homes First Society,NA,NA,100
2022-12-02,Homes First Society,68,100,NA
2022-12-02,Homes First Society,25,100,NA
2022-12-02,Homes First Society,48,100,NA
2022-12-02,Homes First Society,40,100,NA
2022-12-02,Homes First Society,54,98.18,NA
2022-12-02,Homes First Society,NA,NA,100
2022-12-02,Homes First Society,NA,NA,100
2022-12-02,Homes First Society,NA,NA,100
2022-12-02,Homes First Society,9,100,NA
2022-12-02,Homes First Society,NA,NA,100
2022-12-02,Homes First Society,50,98.04,NA
2022-12-02,Homes First Society,49,100,NA
2022-12-02,Homes First Society,84,100,NA
2022-12-02,Homes First Society,123,99.19,NA
2022-12-02,Homes First Society,39,100,NA
2022-12-02,Horizon for Youth,29,96.67,NA
2022-12-02,Kennedy House Youth Services,22,95.65,NA
2022-12-02,Margaret's Housing and Community Support Services,29,96.67,NA
2022-12-02,Na-Me-Res (Native Men's Residence),47,94,NA
2022-12-02,Na-Me-Res (Native Men's Residence),15,88.24,NA
2022-12-02,Native Child & Family Services Toronto,6,54.55,NA
2022-12-02,Native Child & Family Services Toronto,NA,NA,85.71
2022-12-02,Sistering: A Women's Place,14,100,NA
2022-12-02,Society of St.Vincent De Paul,17,100,NA
2022-12-02,Society of St.Vincent De Paul,25,100,NA
2022-12-02,Society of St.Vincent De Paul,32,100,NA
2022-12-02,Society of St.Vincent De Paul,26,96.3,NA
2022-12-02,St. Felix Social Ministries Outreach,21,95.45,NA
2022-12-02,St. Felix Social Ministries Outreach,52,100,NA
2022-12-02,St. Simon's Shelter Inc.,NA,NA,100
2022-12-02,Street Haven At The Crossroads,28,100,NA
2022-12-02,Street Haven At The Crossroads,NA,NA,100
2022-12-02,The MUC Shelter Corporation,NA,NA,96.1
2022-12-02,The MUC Shelter Corporation,75,98.68,NA
2022-12-02,The MUC Shelter Corporation,NA,NA,100
2022-12-02,The Salvation Army of Canada,53,98.15,NA
2022-12-02,The Salvation Army of Canada,NA,NA,100
2022-12-02,The Salvation Army of Canada,54,100,NA
2022-12-02,The Salvation Army of Canada,NA,NA,100
2022-12-02,The Salvation Army of Canada,224,100,NA
2022-12-02,The Salvation Army of Canada,35,100,NA
2022-12-02,The Salvation Army of Canada,NA,NA,100
2022-12-02,The Salvation Army of Canada,39,100,NA
2022-12-02,The Salvation Army of Canada,30,100,NA
2022-12-02,The Scott Mission Inc.,66,100,NA
2022-12-02,Toronto Community Hostel,NA,NA,100
2022-12-02,Toronto Community Hostel,6,100,NA
2022-12-02,Turning Point Youth Services,16,100,NA
2022-12-02,Warden Woods Community Centre,39,100,NA
2022-12-02,Women's Hostels Inc.,12,100,NA
2022-12-02,WoodGreen Red Door Family Shelter,NA,NA,100
2022-12-02,YMCA of Greater Toronto,19,95,NA
2022-12-02,YMCA of Greater Toronto,NA,NA,97.62
2022-12-02,YMCA of Greater Toronto,25,100,NA
2022-12-02,YWCA Toronto,25,100,NA
2022-12-02,YWCA Toronto,24,100,NA
2022-12-02,YWCA Toronto,20,100,NA
2022-12-02,YWCA Toronto,21,100,NA
2022-12-02,Youth Without Shelter,23,100,NA
2022-12-02,Youth Without Shelter,14,100,NA
2022-12-02,YouthLink,10,100,NA
2022-12-02,YouthLink,31,100,NA
2022-12-03,COSTI Immigrant Services,NA,NA,100
2022-12-03,COSTI Immigrant Services,NA,NA,100
2022-12-03,COSTI Immigrant Services,8,100,NA
2022-12-03,COSTI Immigrant Services,NA,NA,100
2022-12-03,COSTI Immigrant Services,NA,NA,99.27
2022-12-03,COSTI Immigrant Services,NA,NA,100
2022-12-03,Christie Ossington Neighbourhood Centre,NA,NA,100
2022-12-03,Christie Ossington Neighbourhood Centre,NA,NA,100
2022-12-03,Christie Ossington Neighbourhood Centre,33,100,NA
2022-12-03,Christie Ossington Neighbourhood Centre,15,100,NA
2022-12-03,"Christie Refugee Welcome Centre, Inc.",NA,NA,95.83
2022-12-03,City of Toronto,NA,NA,98.46
2022-12-03,City of Toronto,NA,NA,100
2022-12-03,City of Toronto,NA,NA,100
2022-12-03,City of Toronto,NA,NA,100
2022-12-03,City of Toronto,NA,NA,98.68
2022-12-03,City of Toronto,17,94.44,NA
2022-12-03,City of Toronto,NA,NA,100
2022-12-03,City of Toronto,NA,NA,100
2022-12-03,City of Toronto,NA,NA,100
2022-12-03,City of Toronto,NA,NA,100
2022-12-03,City of Toronto,NA,NA,100
2022-12-03,City of Toronto,26,74.29,NA
2022-12-03,City of Toronto,NA,NA,100
2022-12-03,City of Toronto,43,97.73,NA
2022-12-03,City of Toronto,92,100,NA
2022-12-03,City of Toronto,NA,NA,91.18
2022-12-03,City of Toronto,NA,NA,100
2022-12-03,City of Toronto,NA,NA,100
2022-12-03,City of Toronto,NA,NA,100
2022-12-03,City of Toronto,NA,NA,100
2022-12-03,City of Toronto,92,98.92,NA
2022-12-03,City of Toronto,62,100,NA
2022-12-03,City of Toronto,49,96.08,NA
2022-12-03,City of Toronto,80,100,NA
2022-12-03,City of Toronto,20,90.91,NA
2022-12-03,City of Toronto,5,100,NA
2022-12-03,City of Toronto,42,100,NA
2022-12-03,City of Toronto,72,100,NA
2022-12-03,City of Toronto,26,86.67,NA
2022-12-03,City of Toronto,NA,NA,92.31
2022-12-03,City of Toronto,6,100,NA
2022-12-03,City of Toronto,78,100,NA
2022-12-03,Cornerstone Place,25,100,NA
2022-12-03,Covenant House Toronto,NA,NA,100
2022-12-03,Covenant House Toronto,62,100,NA
2022-12-03,Covenant House Toronto,28,100,NA
2022-12-03,Dixon Hall,55,94.83,NA
2022-12-03,Dixon Hall,48,97.96,NA
2022-12-03,Dixon Hall,NA,NA,86.98
2022-12-03,Dixon Hall,53,100,NA
2022-12-03,Dixon Hall,NA,NA,100
2022-12-03,Dixon Hall,NA,NA,100
2022-12-03,Dixon Hall,22,100,NA
2022-12-03,Eva's Initiatives,50,100,NA
2022-12-03,Eva's Initiatives,25,100,NA
2022-12-03,Eva's Initiatives,NA,NA,100
2022-12-03,Fife House Foundation,5,100,NA
2022-12-03,Fife House Foundation,9,81.82,NA
2022-12-03,Fred Victor Centre,35,97.22,NA
2022-12-03,Fred Victor Centre,24,96,NA
2022-12-03,Fred Victor Centre,46,88.46,NA
2022-12-03,Fred Victor Centre,23,100,NA
2022-12-03,Fred Victor Centre,54,100,NA
2022-12-03,Fred Victor Centre,NA,NA,100
2022-12-03,Fred Victor Centre,50,100,NA
2022-12-03,Friends of Ruby,6,100,NA
2022-12-03,Friends of Ruby,25,100,NA
2022-12-03,Good Shepherd Ministries,22,88,NA
2022-12-03,Good Shepherd Ministries,28,100,NA
2022-12-03,Good Shepherd Ministries,5,100,NA
2022-12-03,Good Shepherd Ministries,NA,NA,100
2022-12-03,Homes First Society,25,100,NA
2022-12-03,Homes First Society,NA,NA,100
2022-12-03,Homes First Society,67,100,NA
2022-12-03,Homes First Society,25,100,NA
2022-12-03,Homes First Society,48,100,NA
2022-12-03,Homes First Society,39,100,NA
2022-12-03,Homes First Society,55,100,NA
2022-12-03,Homes First Society,NA,NA,100
2022-12-03,Homes First Society,NA,NA,100
2022-12-03,Homes First Society,NA,NA,100
2022-12-03,Homes First Society,9,100,NA
2022-12-03,Homes First Society,NA,NA,100
2022-12-03,Homes First Society,50,98.04,NA
2022-12-03,Homes First Society,49,100,NA
2022-12-03,Homes First Society,83,98.81,NA
2022-12-03,Homes First Society,122,98.39,NA
2022-12-03,Homes First Society,39,100,NA
2022-12-03,Horizon for Youth,30,100,NA
2022-12-03,Kennedy House Youth Services,23,100,NA
2022-12-03,Margaret's Housing and Community Support Services,29,96.67,NA
2022-12-03,Na-Me-Res (Native Men's Residence),50,100,NA
2022-12-03,Na-Me-Res (Native Men's Residence),15,88.24,NA
2022-12-03,Native Child & Family Services Toronto,6,54.55,NA
2022-12-03,Native Child & Family Services Toronto,NA,NA,85.71
2022-12-03,Sistering: A Women's Place,14,100,NA
2022-12-03,Society of St.Vincent De Paul,17,100,NA
2022-12-03,Society of St.Vincent De Paul,25,100,NA
2022-12-03,Society of St.Vincent De Paul,32,100,NA
2022-12-03,Society of St.Vincent De Paul,26,96.3,NA
2022-12-03,St. Felix Social Ministries Outreach,22,100,NA
2022-12-03,St. Felix Social Ministries Outreach,52,100,NA
2022-12-03,St. Simon's Shelter Inc.,NA,NA,100
2022-12-03,Street Haven At The Crossroads,28,100,NA
2022-12-03,Street Haven At The Crossroads,NA,NA,100
2022-12-03,The MUC Shelter Corporation,NA,NA,96.1
2022-12-03,The MUC Shelter Corporation,75,98.68,NA
2022-12-03,The MUC Shelter Corporation,NA,NA,100
2022-12-03,The Salvation Army of Canada,55,100,NA
2022-12-03,The Salvation Army of Canada,NA,NA,100
2022-12-03,The Salvation Army of Canada,54,100,NA
2022-12-03,The Salvation Army of Canada,NA,NA,100
2022-12-03,The Salvation Army of Canada,224,100,NA
2022-12-03,The Salvation Army of Canada,34,97.14,NA
2022-12-03,The Salvation Army of Canada,NA,NA,100
2022-12-03,The Salvation Army of Canada,39,100,NA
2022-12-03,The Salvation Army of Canada,30,100,NA
2022-12-03,The Scott Mission Inc.,66,100,NA
2022-12-03,Toronto Community Hostel,NA,NA,100
2022-12-03,Toronto Community Hostel,6,100,NA
2022-12-03,Turning Point Youth Services,16,100,NA
2022-12-03,Warden Woods Community Centre,44,100,NA
2022-12-03,Women's Hostels Inc.,12,100,NA
2022-12-03,WoodGreen Red Door Family Shelter,NA,NA,100
2022-12-03,YMCA of Greater Toronto,19,95,NA
2022-12-03,YMCA of Greater Toronto,NA,NA,97.62
2022-12-03,YMCA of Greater Toronto,25,100,NA
2022-12-03,YWCA Toronto,24,100,NA
2022-12-03,YWCA Toronto,23,95.83,NA
2022-12-03,YWCA Toronto,19,95,NA
2022-12-03,YWCA Toronto,21,100,NA
2022-12-03,Youth Without Shelter,23,100,NA
2022-12-03,Youth Without Shelter,14,100,NA
2022-12-03,YouthLink,10,100,NA
2022-12-03,YouthLink,31,100,NA
2022-12-04,COSTI Immigrant Services,NA,NA,100
2022-12-04,COSTI Immigrant Services,NA,NA,100
2022-12-04,COSTI Immigrant Services,8,100,NA
2022-12-04,COSTI Immigrant Services,NA,NA,100
2022-12-04,COSTI Immigrant Services,NA,NA,98.57
2022-12-04,COSTI Immigrant Services,NA,NA,100
2022-12-04,Christie Ossington Neighbourhood Centre,NA,NA,100
2022-12-04,Christie Ossington Neighbourhood Centre,NA,NA,100
2022-12-04,Christie Ossington Neighbourhood Centre,33,100,NA
2022-12-04,Christie Ossington Neighbourhood Centre,15,100,NA
2022-12-04,"Christie Refugee Welcome Centre, Inc.",NA,NA,95.83
2022-12-04,City of Toronto,NA,NA,100
2022-12-04,City of Toronto,NA,NA,100
2022-12-04,City of Toronto,NA,NA,95.18
2022-12-04,City of Toronto,NA,NA,100
2022-12-04,City of Toronto,NA,NA,100
2022-12-04,City of Toronto,16,88.89,NA
2022-12-04,City of Toronto,NA,NA,100
2022-12-04,City of Toronto,NA,NA,100
2022-12-04,City of Toronto,NA,NA,100
2022-12-04,City of Toronto,NA,NA,100
2022-12-04,City of Toronto,NA,NA,100
2022-12-04,City of Toronto,26,74.29,NA
2022-12-04,City of Toronto,NA,NA,98.53
2022-12-04,City of Toronto,43,97.73,NA
2022-12-04,City of Toronto,92,100,NA
2022-12-04,City of Toronto,NA,NA,93.94
2022-12-04,City of Toronto,NA,NA,100
2022-12-04,City of Toronto,NA,NA,100
2022-12-04,City of Toronto,NA,NA,100
2022-12-04,City of Toronto,NA,NA,100
2022-12-04,City of Toronto,92,98.92,NA
2022-12-04,City of Toronto,62,100,NA
2022-12-04,City of Toronto,51,100,NA
2022-12-04,City of Toronto,80,100,NA
2022-12-04,City of Toronto,20,90.91,NA
2022-12-04,City of Toronto,5,100,NA
2022-12-04,City of Toronto,42,100,NA
2022-12-04,City of Toronto,72,100,NA
2022-12-04,City of Toronto,26,86.67,NA
2022-12-04,City of Toronto,NA,NA,92.31
2022-12-04,City of Toronto,6,100,NA
2022-12-04,City of Toronto,77,98.72,NA
2022-12-04,Cornerstone Place,25,100,NA
2022-12-04,Covenant House Toronto,NA,NA,100
2022-12-04,Covenant House Toronto,61,98.39,NA
2022-12-04,Covenant House Toronto,28,100,NA
2022-12-04,Dixon Hall,59,100,NA
2022-12-04,Dixon Hall,49,100,NA
2022-12-04,Dixon Hall,NA,NA,86.98
2022-12-04,Dixon Hall,53,100,NA
2022-12-04,Dixon Hall,NA,NA,100
2022-12-04,Dixon Hall,NA,NA,100
2022-12-04,Dixon Hall,22,100,NA
2022-12-04,Eva's Initiatives,50,100,NA
2022-12-04,Eva's Initiatives,25,100,NA
2022-12-04,Eva's Initiatives,NA,NA,100
2022-12-04,Fife House Foundation,5,100,NA
2022-12-04,Fife House Foundation,9,81.82,NA
2022-12-04,Fred Victor Centre,33,91.67,NA
2022-12-04,Fred Victor Centre,24,96,NA
2022-12-04,Fred Victor Centre,46,88.46,NA
2022-12-04,Fred Victor Centre,23,100,NA
2022-12-04,Fred Victor Centre,54,100,NA
2022-12-04,Fred Victor Centre,NA,NA,100
2022-12-04,Fred Victor Centre,54,100,NA
2022-12-04,Friends of Ruby,6,100,NA
2022-12-04,Friends of Ruby,25,100,NA
2022-12-04,Good Shepherd Ministries,22,88,NA
2022-12-04,Good Shepherd Ministries,28,100,NA
2022-12-04,Good Shepherd Ministries,5,100,NA
2022-12-04,Good Shepherd Ministries,NA,NA,100
2022-12-04,Homes First Society,25,100,NA
2022-12-04,Homes First Society,NA,NA,100
2022-12-04,Homes First Society,67,100,NA
2022-12-04,Homes First Society,25,100,NA
2022-12-04,Homes First Society,47,97.92,NA
2022-12-04,Homes First Society,39,100,NA
2022-12-04,Homes First Society,55,100,NA
2022-12-04,Homes First Society,NA,NA,100
2022-12-04,Homes First Society,NA,NA,100
2022-12-04,Homes First Society,NA,NA,100
2022-12-04,Homes First Society,9,100,NA
2022-12-04,Homes First Society,NA,NA,100
2022-12-04,Homes First Society,51,100,NA
2022-12-04,Homes First Society,49,100,NA
2022-12-04,Homes First Society,83,100,NA
2022-12-04,Homes First Society,122,98.39,NA
2022-12-04,Homes First Society,39,100,NA
2022-12-04,Horizon for Youth,30,100,NA
2022-12-04,Kennedy House Youth Services,23,100,NA
2022-12-04,Margaret's Housing and Community Support Services,29,96.67,NA
2022-12-04,Na-Me-Res (Native Men's Residence),50,100,NA
2022-12-04,Na-Me-Res (Native Men's Residence),15,88.24,NA
2022-12-04,Native Child & Family Services Toronto,6,54.55,NA
2022-12-04,Native Child & Family Services Toronto,NA,NA,85.71
2022-12-04,Sistering: A Women's Place,14,100,NA
2022-12-04,Society of St.Vincent De Paul,17,100,NA
2022-12-04,Society of St.Vincent De Paul,25,100,NA
2022-12-04,Society of St.Vincent De Paul,32,100,NA
2022-12-04,Society of St.Vincent De Paul,26,96.3,NA
2022-12-04,St. Felix Social Ministries Outreach,22,100,NA
2022-12-04,St. Felix Social Ministries Outreach,52,100,NA
2022-12-04,St. Simon's Shelter Inc.,NA,NA,100
2022-12-04,Street Haven At The Crossroads,28,100,NA
2022-12-04,Street Haven At The Crossroads,NA,NA,100
2022-12-04,The MUC Shelter Corporation,NA,NA,96.1
2022-12-04,The MUC Shelter Corporation,75,98.68,NA
2022-12-04,The MUC Shelter Corporation,NA,NA,100
2022-12-04,The Salvation Army of Canada,55,100,NA
2022-12-04,The Salvation Army of Canada,NA,NA,100
2022-12-04,The Salvation Army of Canada,53,98.15,NA
2022-12-04,The Salvation Army of Canada,NA,NA,100
2022-12-04,The Salvation Army of Canada,224,100,NA
2022-12-04,The Salvation Army of Canada,34,97.14,NA
2022-12-04,The Salvation Army of Canada,NA,NA,100
2022-12-04,The Salvation Army of Canada,39,100,NA
2022-12-04,The Salvation Army of Canada,29,96.67,NA
2022-12-04,The Scott Mission Inc.,66,100,NA
2022-12-04,Toronto Community Hostel,NA,NA,100
2022-12-04,Toronto Community Hostel,6,100,NA
2022-12-04,Turning Point Youth Services,16,100,NA
2022-12-04,Warden Woods Community Centre,44,100,NA
2022-12-04,Women's Hostels Inc.,12,100,NA
2022-12-04,WoodGreen Red Door Family Shelter,NA,NA,100
2022-12-04,YMCA of Greater Toronto,19,95,NA
2022-12-04,YMCA of Greater Toronto,NA,NA,97.62
2022-12-04,YMCA of Greater Toronto,25,100,NA
2022-12-04,YWCA Toronto,24,100,NA
2022-12-04,YWCA Toronto,24,100,NA
2022-12-04,YWCA Toronto,18,90,NA
2022-12-04,YWCA Toronto,21,100,NA
2022-12-04,Youth Without Shelter,23,100,NA
2022-12-04,Youth Without Shelter,14,100,NA
2022-12-04,YouthLink,10,100,NA
2022-12-04,YouthLink,31,100,NA
2022-12-05,COSTI Immigrant Services,NA,NA,100
2022-12-05,COSTI Immigrant Services,NA,NA,100
2022-12-05,COSTI Immigrant Services,8,100,NA
2022-12-05,COSTI Immigrant Services,NA,NA,100
2022-12-05,COSTI Immigrant Services,NA,NA,100
2022-12-05,COSTI Immigrant Services,NA,NA,100
2022-12-05,Christie Ossington Neighbourhood Centre,NA,NA,100
2022-12-05,Christie Ossington Neighbourhood Centre,NA,NA,100
2022-12-05,Christie Ossington Neighbourhood Centre,31,93.94,NA
2022-12-05,Christie Ossington Neighbourhood Centre,15,100,NA
2022-12-05,"Christie Refugee Welcome Centre, Inc.",NA,NA,100
2022-12-05,City of Toronto,NA,NA,98.44
2022-12-05,City of Toronto,NA,NA,100
2022-12-05,City of Toronto,NA,NA,97.56
2022-12-05,City of Toronto,NA,NA,100
2022-12-05,City of Toronto,NA,NA,100
2022-12-05,City of Toronto,15,83.33,NA
2022-12-05,City of Toronto,NA,NA,100
2022-12-05,City of Toronto,NA,NA,100
2022-12-05,City of Toronto,NA,NA,100
2022-12-05,City of Toronto,NA,NA,100
2022-12-05,City of Toronto,NA,NA,100
2022-12-05,City of Toronto,29,82.86,NA
2022-12-05,City of Toronto,NA,NA,97.06
2022-12-05,City of Toronto,43,97.73,NA
2022-12-05,City of Toronto,92,100,NA
2022-12-05,City of Toronto,NA,NA,100
2022-12-05,City of Toronto,NA,NA,100
2022-12-05,City of Toronto,NA,NA,100
2022-12-05,City of Toronto,NA,NA,100
2022-12-05,City of Toronto,NA,NA,100
2022-12-05,City of Toronto,92,98.92,NA
2022-12-05,City of Toronto,62,100,NA
2022-12-05,City of Toronto,51,100,NA
2022-12-05,City of Toronto,80,100,NA
2022-12-05,City of Toronto,20,90.91,NA
2022-12-05,City of Toronto,5,100,NA
2022-12-05,City of Toronto,42,100,NA
2022-12-05,City of Toronto,71,98.61,NA
2022-12-05,City of Toronto,27,90,NA
2022-12-05,City of Toronto,NA,NA,89.06
2022-12-05,City of Toronto,6,100,NA
2022-12-05,City of Toronto,78,100,NA
2022-12-05,Cornerstone Place,25,100,NA
2022-12-05,Covenant House Toronto,NA,NA,97.62
2022-12-05,Covenant House Toronto,61,98.39,NA
2022-12-05,Covenant House Toronto,28,100,NA
2022-12-05,Dixon Hall,59,100,NA
2022-12-05,Dixon Hall,50,100,NA
2022-12-05,Dixon Hall,NA,NA,86.98
2022-12-05,Dixon Hall,53,100,NA
2022-12-05,Dixon Hall,NA,NA,100
2022-12-05,Dixon Hall,NA,NA,100
2022-12-05,Dixon Hall,22,100,NA
2022-12-05,Eva's Initiatives,49,98,NA
2022-12-05,Eva's Initiatives,25,100,NA
2022-12-05,Eva's Initiatives,NA,NA,97.5
2022-12-05,Fife House Foundation,5,100,NA
2022-12-05,Fife House Foundation,9,81.82,NA
2022-12-05,Fred Victor Centre,34,94.44,NA
2022-12-05,Fred Victor Centre,24,96,NA
2022-12-05,Fred Victor Centre,43,84.31,NA
